"FACILITY_ID","Date","EncounterCount","WeekDayName","IsHoliday","MonthName"
"3","2017-11-08","28","Wednesday","False","November"
"3","2017-11-09","28","Thursday","False","November"
"3","2017-11-10","35","Friday","False","November"
"3","2017-11-11","27","Saturday","True","November"
"3","2017-11-12","25","Sunday","False","November"
"3","2017-11-13","29","Monday","False","November"
"3","2017-11-14","26","Tuesday","False","November"
"3","2017-11-15","31","Wednesday","False","November"
"3","2017-11-16","35","Thursday","False","November"
"3","2017-11-17","35","Friday","False","November"
"3","2017-11-18","35","Saturday","False","November"
"3","2017-11-19","39","Sunday","False","November"
"3","2017-11-20","36","Monday","False","November"
"3","2017-11-21","29","Tuesday","False","November"
"3","2017-11-22","27","Wednesday","False","November"
"3","2017-11-23","32","Thursday","True","November"
"3","2017-11-24","22","Friday","True","November"
"3","2017-11-25","22","Saturday","False","November"
"3","2017-11-26","19","Sunday","False","November"
"3","2017-11-27","19","Monday","False","November"
"3","2017-11-28","24","Tuesday","False","November"
"3","2017-11-29","21","Wednesday","False","November"
"3","2017-11-30","24","Thursday","False","November"
"3","2017-12-01","23","Friday","False","December"
"3","2017-12-02","26","Saturday","False","December"
"3","2017-12-03","19","Sunday","False","December"
"3","2017-12-04","25","Monday","False","December"
"3","2017-12-05","24","Tuesday","False","December"
"3","2017-12-06","29","Wednesday","False","December"
"3","2017-12-07","32","Thursday","False","December"
"3","2017-12-08","36","Friday","False","December"
"3","2017-12-09","34","Saturday","False","December"
"3","2017-12-10","31","Sunday","False","December"
"3","2017-12-11","29","Monday","False","December"
"3","2017-12-12","28","Tuesday","False","December"
"3","2017-12-13","24","Wednesday","False","December"
"3","2017-12-14","29","Thursday","False","December"
"3","2017-12-15","35","Friday","False","December"
"3","2017-12-16","31","Saturday","False","December"
"3","2017-12-17","25","Sunday","False","December"
"3","2017-12-18","22","Monday","False","December"
"3","2017-12-19","29","Tuesday","False","December"
"3","2017-12-20","33","Wednesday","False","December"
"3","2017-12-21","35","Thursday","False","December"
"3","2017-12-22","41","Friday","False","December"
"3","2017-12-23","37","Saturday","False","December"
"3","2017-12-24","31","Sunday","False","December"
"3","2017-12-25","21","Monday","True","December"
"3","2017-12-26","22","Tuesday","False","December"
"3","2017-12-27","17","Wednesday","False","December"
"3","2017-12-28","28","Thursday","False","December"
"3","2017-12-29","25","Friday","False","December"
"3","2017-12-30","23","Saturday","False","December"
"3","2017-12-31","15","Sunday","False","December"
"3","2018-01-01","18","Monday","True","January"
"3","2018-01-02","21","Tuesday","False","January"
"3","2018-01-03","23","Wednesday","False","January"
"3","2018-01-04","19","Thursday","False","January"
"3","2018-01-05","29","Friday","False","January"
"3","2018-01-06","29","Saturday","False","January"
"3","2018-01-07","31","Sunday","False","January"
"3","2018-01-08","25","Monday","False","January"
"3","2018-01-09","18","Tuesday","False","January"
"3","2018-01-10","21","Wednesday","False","January"
"3","2018-01-11","23","Thursday","False","January"
"3","2018-01-12","25","Friday","False","January"
"3","2018-01-13","27","Saturday","False","January"
"3","2018-01-14","20","Sunday","False","January"
"3","2018-01-15","17","Monday","True","January"
"3","2018-01-16","20","Tuesday","False","January"
"3","2018-01-17","21","Wednesday","False","January"
"3","2018-01-18","22","Thursday","False","January"
"3","2018-01-19","21","Friday","False","January"
"3","2018-01-20","24","Saturday","False","January"
"3","2018-01-21","21","Sunday","False","January"
"3","2018-01-22","23","Monday","False","January"
"3","2018-01-23","17","Tuesday","False","January"
"3","2018-01-24","22","Wednesday","False","January"
"3","2018-01-25","31","Thursday","False","January"
"3","2018-01-26","27","Friday","False","January"
"3","2018-01-27","21","Saturday","False","January"
"3","2018-01-28","22","Sunday","False","January"
"3","2018-01-29","25","Monday","False","January"
"3","2018-01-30","29","Tuesday","False","January"
"3","2018-01-31","25","Wednesday","False","January"
"3","2018-02-01","27","Thursday","False","February"
"3","2018-02-02","35","Friday","False","February"
"3","2018-02-03","30","Saturday","False","February"
"3","2018-02-04","18","Sunday","False","February"
"3","2018-02-05","18","Monday","False","February"
"3","2018-02-06","23","Tuesday","False","February"
"3","2018-02-07","24","Wednesday","False","February"
"3","2018-02-08","30","Thursday","False","February"
"3","2018-02-09","24","Friday","False","February"
"3","2018-02-10","25","Saturday","False","February"
"3","2018-02-11","21","Sunday","False","February"
"3","2018-02-12","30","Monday","False","February"
"3","2018-02-13","27","Tuesday","False","February"
"3","2018-02-14","31","Wednesday","False","February"
"3","2018-02-15","25","Thursday","False","February"
"3","2018-02-16","20","Friday","False","February"
"3","2018-02-17","20","Saturday","False","February"
"3","2018-02-18","16","Sunday","False","February"
"3","2018-02-19","23","Monday","True","February"
"3","2018-02-20","32","Tuesday","False","February"
"3","2018-02-21","27","Wednesday","False","February"
"3","2018-02-22","24","Thursday","False","February"
"3","2018-02-23","29","Friday","False","February"
"3","2018-02-24","18","Saturday","False","February"
"3","2018-02-25","19","Sunday","False","February"
"3","2018-02-26","19","Monday","False","February"
"3","2018-02-27","25","Tuesday","False","February"
"3","2018-02-28","23","Wednesday","False","February"
"3","2018-03-01","28","Thursday","False","March"
"3","2018-03-02","32","Friday","False","March"
"3","2018-03-03","26","Saturday","False","March"
"3","2018-03-04","20","Sunday","False","March"
"3","2018-03-05","21","Monday","False","March"
"3","2018-03-06","28","Tuesday","False","March"
"3","2018-03-07","29","Wednesday","False","March"
"3","2018-03-08","34","Thursday","False","March"
"3","2018-03-09","37","Friday","False","March"
"3","2018-03-10","34","Saturday","False","March"
"3","2018-03-11","33","Sunday","False","March"
"3","2018-03-12","30","Monday","False","March"
"3","2018-03-13","22","Tuesday","False","March"
"3","2018-03-14","27","Wednesday","False","March"
"3","2018-03-15","28","Thursday","False","March"
"3","2018-03-16","27","Friday","False","March"
"3","2018-03-17","20","Saturday","False","March"
"3","2018-03-18","18","Sunday","False","March"
"3","2018-03-19","18","Monday","False","March"
"3","2018-03-20","25","Tuesday","False","March"
"3","2018-03-21","20","Wednesday","False","March"
"3","2018-03-22","22","Thursday","False","March"
"3","2018-03-23","19","Friday","False","March"
"3","2018-03-24","16","Saturday","False","March"
"3","2018-03-25","13","Sunday","False","March"
"3","2018-03-26","18","Monday","False","March"
"3","2018-03-27","21","Tuesday","False","March"
"3","2018-03-28","29","Wednesday","False","March"
"3","2018-03-29","24","Thursday","False","March"
"3","2018-03-30","19","Friday","True","March"
"3","2018-03-31","16","Saturday","False","March"
"3","2018-04-01","12","Sunday","True","April"
"3","2018-04-02","17","Monday","True","April"
"3","2018-04-03","24","Tuesday","False","April"
"3","2018-04-04","30","Wednesday","False","April"
"3","2018-04-05","28","Thursday","False","April"
"3","2018-04-06","22","Friday","False","April"
"3","2018-04-07","14","Saturday","False","April"
"3","2018-04-08","17","Sunday","False","April"
"3","2018-04-09","23","Monday","False","April"
"3","2018-04-10","18","Tuesday","False","April"
"3","2018-04-11","19","Wednesday","False","April"
"3","2018-04-12","15","Thursday","False","April"
"3","2018-04-13","17","Friday","False","April"
"3","2018-04-14","13","Saturday","False","April"
"3","2018-04-15","12","Sunday","False","April"
"3","2018-04-16","18","Monday","False","April"
"3","2018-04-17","16","Tuesday","False","April"
"3","2018-04-18","23","Wednesday","False","April"
"3","2018-04-19","20","Thursday","False","April"
"3","2018-04-20","17","Friday","False","April"
"3","2018-04-21","18","Saturday","False","April"
"3","2018-04-22","17","Sunday","False","April"
"3","2018-04-23","24","Monday","False","April"
"3","2018-04-24","20","Tuesday","False","April"
"3","2018-04-25","22","Wednesday","False","April"
"3","2018-04-26","28","Thursday","False","April"
"3","2018-04-27","24","Friday","False","April"
"3","2018-04-28","21","Saturday","False","April"
"3","2018-04-29","25","Sunday","False","April"
"3","2018-04-30","21","Monday","False","April"
"3","2018-05-01","21","Tuesday","False","May"
"3","2018-05-02","25","Wednesday","False","May"
"3","2018-05-03","26","Thursday","False","May"
"3","2018-05-04","24","Friday","False","May"
"3","2018-05-05","30","Saturday","False","May"
"3","2018-05-06","17","Sunday","False","May"
"3","2018-05-07","19","Monday","False","May"
"3","2018-05-08","22","Tuesday","False","May"
"3","2018-05-09","19","Wednesday","False","May"
"3","2018-05-10","22","Thursday","False","May"
"3","2018-05-11","25","Friday","False","May"
"3","2018-05-12","17","Saturday","False","May"
"3","2018-05-13","12","Sunday","False","May"
"3","2018-05-14","12","Monday","False","May"
"3","2018-05-15","21","Tuesday","False","May"
"3","2018-05-16","14","Wednesday","False","May"
"3","2018-05-17","18","Thursday","False","May"
"3","2018-05-18","22","Friday","False","May"
"3","2018-05-19","18","Saturday","False","May"
"3","2018-05-20","20","Sunday","False","May"
"3","2018-05-21","15","Monday","False","May"
"3","2018-05-22","14","Tuesday","False","May"
"3","2018-05-23","23","Wednesday","False","May"
"3","2018-05-24","27","Thursday","False","May"
"3","2018-05-25","28","Friday","False","May"
"3","2018-05-26","25","Saturday","False","May"
"3","2018-05-27","20","Sunday","False","May"
"3","2018-05-28","19","Monday","True","May"
"3","2018-05-29","21","Tuesday","False","May"
"3","2018-05-30","19","Wednesday","False","May"
"3","2018-05-31","22","Thursday","False","May"
"3","2018-06-01","25","Friday","False","June"
"3","2018-06-02","26","Saturday","False","June"
"3","2018-06-03","22","Sunday","False","June"
"3","2018-06-04","27","Monday","False","June"
"3","2018-06-05","29","Tuesday","False","June"
"3","2018-06-06","33","Wednesday","False","June"
"3","2018-06-07","31","Thursday","False","June"
"3","2018-06-08","38","Friday","False","June"
"3","2018-06-09","26","Saturday","False","June"
"3","2018-06-10","25","Sunday","False","June"
"3","2018-06-11","28","Monday","False","June"
"3","2018-06-12","24","Tuesday","False","June"
"3","2018-06-13","30","Wednesday","False","June"
"3","2018-06-14","32","Thursday","False","June"
"3","2018-06-15","31","Friday","False","June"
"3","2018-06-16","28","Saturday","False","June"
"3","2018-06-17","20","Sunday","False","June"
"3","2018-06-18","21","Monday","False","June"
"3","2018-06-19","26","Tuesday","False","June"
"3","2018-06-20","31","Wednesday","False","June"
"3","2018-06-21","31","Thursday","False","June"
"3","2018-06-22","31","Friday","False","June"
"3","2018-06-23","23","Saturday","False","June"
"3","2018-06-24","24","Sunday","False","June"
"3","2018-06-25","23","Monday","False","June"
"3","2018-06-26","27","Tuesday","False","June"
"3","2018-06-27","24","Wednesday","False","June"
"3","2018-06-28","25","Thursday","False","June"
"3","2018-06-29","30","Friday","False","June"
"3","2018-06-30","30","Saturday","False","June"
"3","2018-07-01","18","Sunday","False","July"
"3","2018-07-02","21","Monday","False","July"
"3","2018-07-03","19","Tuesday","False","July"
"3","2018-07-04","20","Wednesday","True","July"
"3","2018-07-05","25","Thursday","False","July"
"3","2018-07-06","26","Friday","False","July"
"3","2018-07-07","23","Saturday","False","July"
"3","2018-07-08","25","Sunday","False","July"
"3","2018-07-09","25","Monday","False","July"
"3","2018-07-10","29","Tuesday","False","July"
"3","2018-07-11","28","Wednesday","False","July"
"3","2018-07-12","25","Thursday","False","July"
"3","2018-07-13","19","Friday","False","July"
"3","2018-07-14","12","Saturday","False","July"
"3","2018-07-15","12","Sunday","False","July"
"3","2018-07-16","13","Monday","False","July"
"3","2018-07-17","20","Tuesday","False","July"
"3","2018-07-18","31","Wednesday","False","July"
"3","2018-07-19","21","Thursday","False","July"
"3","2018-07-20","31","Friday","False","July"
"3","2018-07-21","31","Saturday","False","July"
"3","2018-07-22","22","Sunday","False","July"
"3","2018-07-23","21","Monday","False","July"
"3","2018-07-24","30","Tuesday","False","July"
"3","2018-07-25","33","Wednesday","False","July"
"3","2018-07-26","34","Thursday","False","July"
"3","2018-07-27","31","Friday","False","July"
"3","2018-07-28","25","Saturday","False","July"
"3","2018-07-29","22","Sunday","False","July"
"3","2018-07-30","31","Monday","False","July"
"3","2018-07-31","26","Tuesday","False","July"
"3","2018-08-01","30","Wednesday","False","August"
"3","2018-08-02","32","Thursday","False","August"
"3","2018-08-03","33","Friday","False","August"
"3","2018-08-04","26","Saturday","False","August"
"3","2018-08-05","25","Sunday","False","August"
"3","2018-08-06","31","Monday","False","August"
"3","2018-08-07","29","Tuesday","False","August"
"3","2018-08-08","32","Wednesday","False","August"
"3","2018-08-09","32","Thursday","False","August"
"3","2018-08-10","27","Friday","False","August"
"3","2018-08-11","32","Saturday","False","August"
"3","2018-08-12","26","Sunday","False","August"
"3","2018-08-13","26","Monday","False","August"
"3","2018-08-14","26","Tuesday","False","August"
"3","2018-08-15","24","Wednesday","False","August"
"3","2018-08-16","29","Thursday","False","August"
"3","2018-08-17","23","Friday","False","August"
"3","2018-08-18","27","Saturday","False","August"
"3","2018-08-19","24","Sunday","False","August"
"3","2018-08-20","30","Monday","False","August"
"3","2018-08-21","29","Tuesday","False","August"
"3","2018-08-22","25","Wednesday","False","August"
"3","2018-08-23","22","Thursday","False","August"
"3","2018-08-24","32","Friday","False","August"
"3","2018-08-25","25","Saturday","False","August"
"3","2018-08-26","27","Sunday","False","August"
"3","2018-08-27","30","Monday","False","August"
"3","2018-08-28","25","Tuesday","False","August"
"3","2018-08-29","23","Wednesday","False","August"
"3","2018-08-30","23","Thursday","False","August"
"3","2018-08-31","35","Friday","False","August"
"3","2018-09-01","38","Saturday","False","September"
"3","2018-09-02","35","Sunday","False","September"
"3","2018-09-03","33","Monday","True","September"
"3","2018-09-04","28","Tuesday","False","September"
"3","2018-09-05","30","Wednesday","False","September"
"3","2018-09-06","28","Thursday","False","September"
"3","2018-09-07","31","Friday","False","September"
"3","2018-09-08","28","Saturday","False","September"
"3","2018-09-09","28","Sunday","False","September"
"3","2018-09-10","25","Monday","False","September"
"3","2018-09-11","31","Tuesday","False","September"
"3","2018-09-12","29","Wednesday","False","September"
"3","2018-09-13","36","Thursday","False","September"
"3","2018-09-14","44","Friday","False","September"
"3","2018-09-15","33","Saturday","False","September"
"3","2018-09-16","32","Sunday","False","September"
"3","2018-09-17","27","Monday","False","September"
"3","2018-09-18","30","Tuesday","False","September"
"3","2018-09-19","34","Wednesday","False","September"
"3","2018-09-20","40","Thursday","False","September"
"3","2018-09-21","41","Friday","False","September"
"3","2018-09-22","40","Saturday","False","September"
"3","2018-09-23","35","Sunday","False","September"
"3","2018-09-24","37","Monday","False","September"
"3","2018-09-25","49","Tuesday","False","September"
"3","2018-09-26","37","Wednesday","False","September"
"3","2018-09-27","33","Thursday","False","September"
"3","2018-09-28","33","Friday","False","September"
"3","2018-09-29","34","Saturday","False","September"
"3","2018-09-30","27","Sunday","False","September"
"3","2018-10-01","30","Monday","False","October"
"3","2018-10-02","30","Tuesday","False","October"
"3","2018-10-03","34","Wednesday","False","October"
"3","2018-10-04","42","Thursday","False","October"
"3","2018-10-05","38","Friday","False","October"
"3","2018-10-06","32","Saturday","False","October"
"3","2018-10-07","31","Sunday","False","October"
"3","2018-10-08","28","Monday","True","October"
"3","2018-10-09","32","Tuesday","False","October"
"3","2018-10-10","30","Wednesday","False","October"
"3","2018-10-11","27","Thursday","False","October"
"3","2018-10-12","36","Friday","False","October"
"3","2018-10-13","32","Saturday","False","October"
"3","2018-10-14","24","Sunday","False","October"
"3","2018-10-15","26","Monday","False","October"
"3","2018-10-16","23","Tuesday","False","October"
"3","2018-10-17","29","Wednesday","False","October"
"3","2018-10-18","27","Thursday","False","October"
"3","2018-10-19","24","Friday","False","October"
"3","2018-10-20","20","Saturday","False","October"
"3","2018-10-21","19","Sunday","False","October"
"3","2018-10-22","23","Monday","False","October"
"3","2018-10-23","34","Tuesday","False","October"
"3","2018-10-24","31","Wednesday","False","October"
"3","2018-10-25","34","Thursday","False","October"
"3","2018-10-26","36","Friday","False","October"
"3","2018-10-27","30","Saturday","False","October"
"3","2018-10-28","20","Sunday","False","October"
"3","2018-10-29","19","Monday","False","October"
"3","2018-10-30","18","Tuesday","False","October"
"3","2018-10-31","20","Wednesday","False","October"
"3","2018-11-01","17","Thursday","False","November"
"3","2018-11-02","20","Friday","False","November"
"3","2018-11-03","19","Saturday","False","November"
"3","2018-11-04","23","Sunday","False","November"
"3","2018-11-05","25","Monday","False","November"
"3","2018-11-06","31","Tuesday","False","November"
"3","2018-11-07","35","Wednesday","False","November"
"3","2018-11-08","33","Thursday","False","November"
"3","2018-11-09","38","Friday","False","November"
"3","2018-11-10","33","Saturday","False","November"
"3","2018-11-11","24","Sunday","True","November"
"3","2018-11-12","31","Monday","False","November"
"3","2018-11-13","28","Tuesday","False","November"
"3","2018-11-14","30","Wednesday","False","November"
"3","2018-11-15","33","Thursday","False","November"
"3","2018-11-16","26","Friday","False","November"
"3","2018-11-17","25","Saturday","False","November"
"3","2018-11-18","27","Sunday","False","November"
"3","2018-11-19","29","Monday","False","November"
"3","2018-11-20","33","Tuesday","False","November"
"3","2018-11-21","33","Wednesday","False","November"
"3","2018-11-22","28","Thursday","True","November"
"3","2018-11-23","21","Friday","True","November"
"3","2018-11-24","15","Saturday","False","November"
"3","2018-11-25","21","Sunday","False","November"
"3","2018-11-26","16","Monday","False","November"
"3","2018-11-27","17","Tuesday","False","November"
"3","2018-11-28","28","Wednesday","False","November"
"3","2018-11-29","29","Thursday","False","November"
"3","2018-11-30","31","Friday","False","November"
"3","2018-12-01","29","Saturday","False","December"
"3","2018-12-02","20","Sunday","False","December"
"3","2018-12-03","18","Monday","False","December"
"3","2018-12-04","22","Tuesday","False","December"
"3","2018-12-05","28","Wednesday","False","December"
"3","2018-12-06","25","Thursday","False","December"
"3","2018-12-07","29","Friday","False","December"
"3","2018-12-08","21","Saturday","False","December"
"3","2018-12-09","15","Sunday","False","December"
"3","2018-12-10","17","Monday","False","December"
"3","2018-12-11","14","Tuesday","False","December"
"3","2018-12-12","19","Wednesday","False","December"
"3","2018-12-13","24","Thursday","False","December"
"3","2018-12-14","27","Friday","False","December"
"3","2018-12-15","25","Saturday","False","December"
"3","2018-12-16","17","Sunday","False","December"
"3","2018-12-17","21","Monday","False","December"
"3","2018-12-18","22","Tuesday","False","December"
"3","2018-12-19","32","Wednesday","False","December"
"3","2018-12-20","29","Thursday","False","December"
"3","2018-12-21","30","Friday","False","December"
"3","2018-12-22","23","Saturday","False","December"
"3","2018-12-23","25","Sunday","False","December"
"3","2018-12-24","27","Monday","False","December"
"3","2018-12-25","24","Tuesday","True","December"
"3","2018-12-26","28","Wednesday","False","December"
"3","2018-12-27","29","Thursday","False","December"
"3","2018-12-28","28","Friday","False","December"
"3","2018-12-29","27","Saturday","False","December"
"3","2018-12-30","22","Sunday","False","December"
"3","2018-12-31","22","Monday","False","December"
"5","2017-01-01","1","Sunday","True","January"
"5","2017-01-02","1","Monday","False","January"
"5","2017-01-03","4","Tuesday","False","January"
"5","2017-01-04","1","Wednesday","False","January"
"5","2017-01-05","2","Thursday","False","January"
"5","2017-01-06","6","Friday","False","January"
"5","2017-01-07","2","Saturday","False","January"
"5","2017-01-08","3","Sunday","False","January"
"5","2017-01-09","5","Monday","False","January"
"5","2017-01-10","4","Tuesday","False","January"
"5","2017-01-11","1","Wednesday","False","January"
"5","2017-01-12","2","Thursday","False","January"
"5","2017-01-13","1","Friday","False","January"
"5","2017-01-14","1","Saturday","False","January"
"5","2017-01-15","1","Sunday","False","January"
"5","2017-01-16","4","Monday","True","January"
"5","2017-01-17","4","Tuesday","False","January"
"5","2017-01-19","3","Thursday","False","January"
"5","2017-01-20","6","Friday","False","January"
"5","2017-01-22","1","Sunday","False","January"
"5","2017-01-24","3","Tuesday","False","January"
"5","2017-01-25","2","Wednesday","False","January"
"5","2017-01-26","4","Thursday","False","January"
"5","2017-01-27","2","Friday","False","January"
"5","2017-01-28","5","Saturday","False","January"
"5","2017-02-01","2","Wednesday","False","February"
"5","2017-02-02","3","Thursday","False","February"
"5","2017-02-03","4","Friday","False","February"
"5","2017-02-04","1","Saturday","False","February"
"5","2017-02-05","3","Sunday","False","February"
"5","2017-02-06","6","Monday","False","February"
"5","2017-02-07","4","Tuesday","False","February"
"5","2017-02-08","6","Wednesday","False","February"
"5","2017-02-09","5","Thursday","False","February"
"5","2017-02-10","1","Friday","False","February"
"5","2017-02-11","1","Saturday","False","February"
"5","2017-02-12","5","Sunday","False","February"
"5","2017-02-13","8","Monday","False","February"
"5","2017-02-14","4","Tuesday","False","February"
"5","2017-02-15","3","Wednesday","False","February"
"5","2017-02-16","2","Thursday","False","February"
"5","2017-02-17","2","Friday","False","February"
"5","2017-02-18","1","Saturday","False","February"
"5","2017-02-19","1","Sunday","False","February"
"5","2017-02-20","2","Monday","True","February"
"5","2017-02-21","2","Tuesday","False","February"
"5","2017-02-22","2","Wednesday","False","February"
"5","2017-02-23","1","Thursday","False","February"
"5","2017-02-26","1","Sunday","False","February"
"5","2017-02-27","1","Monday","False","February"
"5","2017-03-02","1","Thursday","False","March"
"5","2017-03-03","8","Friday","False","March"
"5","2017-03-04","1","Saturday","False","March"
"5","2017-03-05","1","Sunday","False","March"
"5","2017-03-06","1","Monday","False","March"
"5","2017-03-07","7","Tuesday","False","March"
"5","2017-03-08","4","Wednesday","False","March"
"5","2017-03-09","4","Thursday","False","March"
"5","2017-03-10","5","Friday","False","March"
"5","2017-03-11","6","Saturday","False","March"
"5","2017-03-12","4","Sunday","False","March"
"5","2017-03-13","7","Monday","False","March"
"5","2017-03-14","4","Tuesday","False","March"
"5","2017-03-15","4","Wednesday","False","March"
"5","2017-03-16","4","Thursday","False","March"
"5","2017-03-17","1","Friday","False","March"
"5","2017-03-18","1","Saturday","False","March"
"5","2017-03-19","3","Sunday","False","March"
"5","2017-03-21","5","Tuesday","False","March"
"5","2017-03-22","4","Wednesday","False","March"
"5","2017-03-23","6","Thursday","False","March"
"5","2017-03-24","1","Friday","False","March"
"5","2017-03-25","2","Saturday","False","March"
"5","2017-03-26","6","Sunday","False","March"
"5","2017-03-27","5","Monday","False","March"
"5","2017-03-28","6","Tuesday","False","March"
"5","2017-03-29","4","Wednesday","False","March"
"5","2017-03-30","8","Thursday","False","March"
"5","2017-03-31","3","Friday","False","March"
"5","2017-04-01","4","Saturday","False","April"
"5","2017-04-02","5","Sunday","False","April"
"5","2017-04-03","1","Monday","False","April"
"5","2017-04-05","7","Wednesday","False","April"
"5","2017-04-06","6","Thursday","False","April"
"5","2017-04-07","4","Friday","False","April"
"5","2017-04-08","2","Saturday","False","April"
"5","2017-04-10","2","Monday","False","April"
"5","2017-04-11","5","Tuesday","False","April"
"5","2017-04-12","5","Wednesday","False","April"
"5","2017-04-13","1","Thursday","False","April"
"5","2017-04-14","6","Friday","True","April"
"5","2017-04-15","2","Saturday","False","April"
"5","2017-04-16","2","Sunday","True","April"
"5","2017-04-17","3","Monday","True","April"
"5","2017-04-18","4","Tuesday","False","April"
"5","2017-04-19","3","Wednesday","False","April"
"5","2017-04-20","3","Thursday","False","April"
"5","2017-04-21","6","Friday","False","April"
"5","2017-04-22","3","Saturday","False","April"
"5","2017-04-24","6","Monday","False","April"
"5","2017-04-25","5","Tuesday","False","April"
"5","2017-04-26","6","Wednesday","False","April"
"5","2017-04-27","4","Thursday","False","April"
"5","2017-04-28","6","Friday","False","April"
"5","2017-04-29","3","Saturday","False","April"
"5","2017-05-01","2","Monday","False","May"
"5","2017-05-02","3","Tuesday","False","May"
"5","2017-05-03","2","Wednesday","False","May"
"5","2017-05-04","2","Thursday","False","May"
"5","2017-05-05","2","Friday","False","May"
"5","2017-05-06","3","Saturday","False","May"
"5","2017-05-07","3","Sunday","False","May"
"5","2017-05-08","6","Monday","False","May"
"5","2017-05-09","5","Tuesday","False","May"
"5","2017-05-10","4","Wednesday","False","May"
"5","2017-05-11","4","Thursday","False","May"
"5","2017-05-13","2","Saturday","False","May"
"5","2017-05-14","4","Sunday","False","May"
"5","2017-05-15","7","Monday","False","May"
"5","2017-05-16","7","Tuesday","False","May"
"5","2017-05-17","5","Wednesday","False","May"
"5","2017-05-18","4","Thursday","False","May"
"5","2017-05-19","9","Friday","False","May"
"5","2017-05-20","1","Saturday","False","May"
"5","2017-05-21","2","Sunday","False","May"
"5","2017-05-22","7","Monday","False","May"
"5","2017-05-23","2","Tuesday","False","May"
"5","2017-05-24","4","Wednesday","False","May"
"5","2017-05-25","2","Thursday","False","May"
"5","2017-05-26","2","Friday","False","May"
"5","2017-05-27","4","Saturday","False","May"
"5","2017-05-28","3","Sunday","False","May"
"5","2017-05-29","4","Monday","True","May"
"5","2017-05-30","7","Tuesday","False","May"
"5","2017-05-31","3","Wednesday","False","May"
"5","2017-06-01","2","Thursday","False","June"
"5","2017-06-02","5","Friday","False","June"
"5","2017-06-03","2","Saturday","False","June"
"5","2017-06-04","3","Sunday","False","June"
"5","2017-06-05","3","Monday","False","June"
"5","2017-06-06","1","Tuesday","False","June"
"5","2017-06-07","5","Wednesday","False","June"
"5","2017-06-08","4","Thursday","False","June"
"5","2017-06-09","1","Friday","False","June"
"5","2017-06-10","5","Saturday","False","June"
"5","2017-06-11","2","Sunday","False","June"
"5","2017-06-12","4","Monday","False","June"
"5","2017-06-13","2","Tuesday","False","June"
"5","2017-06-14","3","Wednesday","False","June"
"5","2017-06-15","5","Thursday","False","June"
"5","2017-06-16","5","Friday","False","June"
"5","2017-06-17","2","Saturday","False","June"
"5","2017-06-18","1","Sunday","False","June"
"5","2017-06-19","4","Monday","False","June"
"5","2017-06-20","3","Tuesday","False","June"
"5","2017-06-21","1","Wednesday","False","June"
"5","2017-06-22","4","Thursday","False","June"
"5","2017-06-23","3","Friday","False","June"
"5","2017-06-25","5","Sunday","False","June"
"5","2017-06-26","3","Monday","False","June"
"5","2017-06-27","4","Tuesday","False","June"
"5","2017-06-28","2","Wednesday","False","June"
"5","2017-06-29","3","Thursday","False","June"
"5","2017-06-30","6","Friday","False","June"
"5","2017-07-01","4","Saturday","False","July"
"5","2017-07-02","3","Sunday","False","July"
"5","2017-07-03","3","Monday","False","July"
"5","2017-07-04","4","Tuesday","True","July"
"5","2017-07-05","3","Wednesday","False","July"
"5","2017-07-06","5","Thursday","False","July"
"5","2017-07-07","2","Friday","False","July"
"5","2017-07-08","1","Saturday","False","July"
"5","2017-07-09","1","Sunday","False","July"
"5","2017-07-10","2","Monday","False","July"
"5","2017-07-11","3","Tuesday","False","July"
"5","2017-07-12","4","Wednesday","False","July"
"5","2017-07-13","4","Thursday","False","July"
"5","2017-07-14","6","Friday","False","July"
"5","2017-07-15","1","Saturday","False","July"
"5","2017-07-16","3","Sunday","False","July"
"5","2017-07-17","5","Monday","False","July"
"5","2017-07-18","3","Tuesday","False","July"
"5","2017-07-19","4","Wednesday","False","July"
"5","2017-07-20","4","Thursday","False","July"
"5","2017-07-21","2","Friday","False","July"
"5","2017-07-22","3","Saturday","False","July"
"5","2017-07-23","4","Sunday","False","July"
"5","2017-07-24","2","Monday","False","July"
"5","2017-07-25","2","Tuesday","False","July"
"5","2017-07-26","2","Wednesday","False","July"
"5","2017-07-27","1","Thursday","False","July"
"5","2017-07-28","4","Friday","False","July"
"5","2017-07-30","1","Sunday","False","July"
"5","2017-07-31","3","Monday","False","July"
"5","2017-08-01","6","Tuesday","False","August"
"5","2017-08-02","4","Wednesday","False","August"
"5","2017-08-03","8","Thursday","False","August"
"5","2017-08-04","2","Friday","False","August"
"5","2017-08-05","5","Saturday","False","August"
"5","2017-08-06","1","Sunday","False","August"
"5","2017-08-07","3","Monday","False","August"
"5","2017-08-08","1","Tuesday","False","August"
"5","2017-08-09","6","Wednesday","False","August"
"5","2017-08-10","3","Thursday","False","August"
"5","2017-08-11","2","Friday","False","August"
"5","2017-08-14","4","Monday","False","August"
"5","2017-08-15","6","Tuesday","False","August"
"5","2017-08-16","7","Wednesday","False","August"
"5","2017-08-17","5","Thursday","False","August"
"5","2017-08-18","2","Friday","False","August"
"5","2017-08-21","1","Monday","False","August"
"5","2017-08-22","3","Tuesday","False","August"
"5","2017-08-23","7","Wednesday","False","August"
"5","2017-08-24","7","Thursday","False","August"
"5","2017-08-25","8","Friday","False","August"
